ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,DAYS_SINCE_LASTORDER,STATUS,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10190.0,42.0,76.19,3.0,3199.0,2018-11-19,2177.0,5,1,69.0,S24_2360,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,1
10211.0,21.0,63.72,11.0,1338.0,2019-01-15,2121.0,5,1,69.0,S24_2360,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,75016,France,Perrier,Dominique,2
10224.0,37.0,80.34,4.0,2972.0,2019-02-21,2085.0,5,1,69.0,S24_2360,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Lille,59000,France,Rance,Martine,2
10237.0,26.0,79.65,4.0,2070.0,2019-04-05,2043.0,5,1,69.0,S24_2360,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,10022,USA,Frick,Michael,2
10252.0,47.0,65.8,8.0,3092.0,2019-05-26,1993.0,5,1,69.0,S24_2360,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,75016,France,Perrier,Dominique,1
10264.0,37.0,65.1,6.0,2408.0,2019-06-30,1959.0,5,1,69.0,S24_2360,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,2
10276.0,46.0,75.49,12.0,3472.0,2019-08-02,1927.0,5,1,69.0,S24_2360,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Brickhaven,58339,USA,Barajas,Miguel,1
10285.0,38.0,59.56,3.0,2263.0,2019-08-27,1903.0,5,1,69.0,S24_2360,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,2
10299.0,33.0,66.49,6.0,2194.0,2019-09-30,1870.0,5,1,69.0,S24_2360,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,2
10309.0,24.0,56.1,2.0,1346.0,2019-10-15,1856.0,5,1,69.0,S24_2360,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,2
10319.0,31.0,81.73,7.0,2533.0,2019-11-03,1838.0,5,1,69.0,S24_2360,Microscale Inc.,2125551957,5290 North Pendale Street,NYC,10022,USA,Kuo,Kee,2
10330.0,42.0,81.03,1.0,3403.0,2019-11-16,1826.0,5,1,69.0,S24_2360,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,1227 MM,Philippines,Cruz,Arnold,1
10341.0,32.0,103.35,6.0,3307.0,2019-11-24,1819.0,5,1,69.0,S24_2360,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,1
10355.0,41.0,70.65,3.0,2896.0,2019-12-07,1807.0,5,1,69.0,S24_2360,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,2
10363.0,43.0,61.23,14.0,2632.0,2020-01-06,1778.0,5,1,69.0,S24_2360,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,Suominen,Kalle,2
10375.0,20.0,102.3,14.0,2046.0,2020-02-03,1751.0,5,1,69.0,S24_2360,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,2
10390.0,35.0,65.13,4.0,2279.0,2020-03-04,1722.0,5,1,69.0,S24_2360,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,2
10403.0,27.0,79.65,4.0,2150.0,2020-04-08,1688.0,5,1,69.0,S24_2360,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,WX1 6LT,UK,Devon,Elizabeth,2
10110.0,43.0,78.15,11.0,3360.0,2018-03-18,2441.0,5,0,90.0,S24_2766,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,1
10124.0,32.0,72.7,10.0,2326.0,2018-05-21,2378.0,5,0,90.0,S24_2766,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,83030,USA,King,Sue,2
10148.0,21.0,73.6,4.0,1545.0,2018-09-11,2266.0,5,0,90.0,S24_2766,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,2
10161.0,20.0,107.23,3.0,2144.0,2018-10-17,2231.0,5,0,90.0,S24_2766,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,2
10172.0,22.0,74.51,1.0,1639.0,2018-11-05,2213.0,5,0,90.0,S24_2766,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,King,Julie,2
10182.0,36.0,73.6,14.0,2649.0,2018-11-12,2207.0,5,0,90.0,S24_2766,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,2
10192.0,46.0,83.6,2.0,3845.0,2018-11-20,2200.0,5,0,90.0,S24_2766,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,Young,Valarie,1
10204.0,47.0,96.32,8.0,4527.0,2018-12-02,2189.0,5,0,90.0,S24_2766,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,1
10212.0,45.0,88.14,1.0,3966.0,2019-01-16,2145.0,5,0,90.0,S24_2766,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,1
10227.0,47.0,88.14,14.0,4142.0,2019-03-02,2101.0,5,0,90.0,S24_2766,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,1
10241.0,47.0,94.5,6.0,4441.0,2019-04-13,2060.0,5,0,90.0,S24_2766,Mini Caravy,88.60.1555,"24, place Kluber",Strasbourg,67000,France,Citeaux,Frederique,1
10267.0,38.0,87.24,3.0,3315.0,2019-07-07,1976.0,5,0,90.0,S24_2766,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,1
10279.0,49.0,79.97,3.0,3918.0,2019-08-09,1944.0,5,0,90.0,S24_2766,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,1
10288.0,35.0,80.87,9.0,2830.0,2019-09-01,1922.0,5,0,90.0,S24_2766,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,2
10302.0,49.0,108.14,5.0,5298.0,2018-10-06,2253.0,5,0,90.0,S24_2766,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,WX1 6LT,UK,Devon,Elizabeth,1
10311.0,28.0,93.6,4.0,2620.0,2019-10-16,1879.0,5,0,90.0,S24_2766,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,2
10321.0,30.0,72.7,1.0,2181.0,2019-11-04,1861.0,5,0,90.0,S24_2766,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,Benitez,Violeta,2
10332.0,39.0,86.72,7.0,3382.0,2019-11-17,1849.0,5,0,90.0,S24_2766,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,1
10346.0,25.0,115.07,1.0,2876.0,2019-11-29,1838.0,5,0,90.0,S24_2766,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,83030,USA,King,Sue,2
10368.0,40.0,102.68,2.0,4107.0,2020-01-19,1788.0,5,0,90.0,S24_2766,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,1
10380.0,36.0,37.5,6.0,1350.0,2020-02-16,1761.0,5,0,90.0,S24_2766,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,2
10407.0,67.0,94.5,6.0,7182.0,2020-04-22,1696.0,3,0,90.0,S24_2766,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,0
10420.0,39.0,100.87,9.0,3933.0,2020-05-29,1660.0,2,0,90.0,S24_2766,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,1
10104.0,44.0,39.6,10.0,1742.0,2018-01-31,2510.0,5,0,35.0,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,2
10114.0,24.0,30.06,1.0,721.0,2018-04-01,2451.0,5,0,35.0,S24_2840,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,75012,France,Bertrand,Marie,2
10127.0,39.0,38.19,12.0,1489.0,2018-06-03,2389.0,5,0,35.0,S24_2840,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,2
10141.0,21.0,42.43,6.0,891.0,2018-08-01,2331.0,5,0,35.0,S24_2840,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,Suominen,Kalle,2
10151.0,30.0,40.31,4.0,1209.0,2018-09-21,2281.0,5,0,35.0,S24_2840,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,90110,Finland,Koskitalo,Pirkko,2
10165.0,27.0,31.82,13.0,859.0,2018-10-22,2251.0,5,0,35.0,S24_2840,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,2
10175.0,37.0,31.12,2.0,1151.0,2018-11-06,2237.0,5,0,35.0,S24_2840,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,WX3 6FW,UK,Brown,Ann,2
10184.0,42.0,31.82,7.0,1336.0,2018-11-14,2230.0,5,0,35.0,S24_2840,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Sevilla,41101,Spain,Roel,Jose Pedro,2
10195.0,32.0,28.29,7.0,905.0,2018-11-25,2220.0,5,0,35.0,S24_2840,Mini Classics,9145554562,3758 North Pendale Street,White Plains,24067,USA,Frick,Steve,2
10207.0,42.0,29.7,8.0,1247.0,2018-12-09,2207.0,5,0,35.0,S24_2840,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,Franco,Valarie,2
10219.0,21.0,40.31,3.0,846.0,2019-02-10,2145.0,5,0,35.0,S24_2840,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,Brisbane,94217,USA,Taylor,Sue,2
10229.0,33.0,32.88,2.0,1085.0,2019-03-11,2117.0,5,0,35.0,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,2
10246.0,49.0,36.07,6.0,1767.0,2019-05-05,2063.0,5,0,35.0,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,2
10259.0,31.0,33.24,5.0,1030.0,2019-06-15,2023.0,5,0,35.0,S24_2840,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,2
10271.0,38.0,41.72,6.0,1585.0,2019-07-20,1989.0,5,0,35.0,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,2
10281.0,20.0,40.66,2.0,813.0,2019-08-19,1960.0,5,0,35.0,S24_2840,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,Yu,Kyung,2
10292.0,39.0,30.06,9.0,1172.0,2019-09-08,1941.0,5,0,35.0,S24_2840,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,2
10305.0,48.0,31.47,6.0,1510.0,2019-10-13,1907.0,5,0,35.0,S24_2840,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,2
10314.0,39.0,37.13,15.0,1448.0,2019-10-22,1899.0,5,0,35.0,S24_2840,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,2
10324.0,30.0,111.27,9.0,3338.0,2019-11-05,1886.0,5,0,35.0,S24_2840,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,10022,USA,Frick,Michael,1
10335.0,33.0,37.13,2.0,1225.0,2019-11-19,1873.0,5,0,35.0,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,2
10349.0,36.0,37.13,3.0,1336.0,2019-12-01,1862.0,5,0,35.0,S24_2840,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,2
10358.0,36.0,82.94,4.0,2985.0,2019-12-10,1854.0,5,0,35.0,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,2
10371.0,45.0,123.24,8.0,5545.0,2020-01-23,1811.0,5,0,35.0,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,1
10383.0,40.0,152.24,3.0,6089.0,2020-02-22,1782.0,5,0,35.0,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,1
10394.0,46.0,38.9,6.0,1789.0,2020-03-15,1761.0,5,0,35.0,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,2
10412.0,30.0,36.07,6.0,1082.0,2020-05-03,1713.0,5,0,35.0,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,2
10425.0,31.0,33.24,5.0,1030.0,2020-05-31,1686.0,2,0,35.0,S24_2840,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,2
10106.0,49.0,74.68,13.0,3659.0,2018-02-17,2521.0,5,2,68.0,S24_2841,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,1
10119.0,41.0,59.6,4.0,2443.0,2018-04-28,2452.0,5,2,68.0,S24_2841,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,2
10131.0,35.0,67.14,5.0,2349.0,2018-06-16,2404.0,5,2,68.0,S24_2841,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,97561,USA,Lewis,Dan,2
10143.0,27.0,60.97,8.0,1646.0,2018-08-10,2350.0,5,2,68.0,S24_2841,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,2
10155.0,23.0,72.62,6.0,1670.0,2018-10-06,2294.0,5,2,68.0,S24_2841,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,2
10167.0,21.0,69.88,2.0,1467.0,2018-10-23,2278.0,0,2,68.0,S24_2841,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,2
10178.0,34.0,80.84,5.0,2748.0,2018-11-08,2263.0,5,2,68.0,S24_2841,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,31000,France,Roulet,Annette,2
10186.0,22.0,69.2,2.0,1522.0,2018-11-14,2258.0,5,2,68.0,S24_2841,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,London,WA1 1DP,UK,Hardy,Thomas,2
10198.0,48.0,67.82,5.0,3255.0,2018-11-27,2246.0,5,2,68.0,S24_2841,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,1227 MM,Philippines,Cruz,Arnold,1
10222.0,32.0,81.53,5.0,2608.0,2019-02-19,2163.0,5,2,68.0,S24_2841,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,91217,USA,Thompson,Valarie,2
10249.0,20.0,67.82,1.0,1356.0,2019-05-08,2086.0,5,2,68.0,S24_2841,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,Tseng,Kyung,2
10262.0,24.0,67.14,10.0,1611.0,2019-06-24,2040.0,0,2,68.0,S24_2841,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,2
10274.0,40.0,65.08,2.0,2603.0,2019-07-21,2014.0,5,2,68.0,S24_2841,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,58339,USA,Nelson,Allen,2
10284.0,30.0,73.99,12.0,2219.0,2019-08-21,1984.0,5,2,68.0,S24_2841,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,N 0106,Norway,Klaeboe,Jan,2
10296.0,21.0,71.25,8.0,1496.0,2019-09-15,1960.0,5,2,68.0,S24_2841,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,2
10307.0,25.0,75.36,2.0,1884.0,2019-10-14,1932.0,5,2,68.0,S24_2841,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,2
10316.0,34.0,63.71,10.0,2166.0,2019-11-01,1915.0,5,2,68.0,S24_2841,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,2
10328.0,48.0,58.92,1.0,2828.0,2019-11-12,1905.0,5,2,68.0,S24_2841,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,2
10339.0,55.0,112.99,12.0,6214.0,2019-11-23,1895.0,5,2,68.0,S24_2841,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,1
10351.0,25.0,74.68,5.0,1867.0,2019-12-03,1886.0,5,2,68.0,S24_2841,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,WX3 6FW,UK,Brown,Ann,2
10373.0,38.0,70.44,7.0,2676.0,2020-01-31,1828.0,5,2,68.0,S24_2841,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,90110,Finland,Koskitalo,Pirkko,2
10386.0,39.0,55.96,1.0,2182.0,2020-03-01,1799.0,4,2,68.0,S24_2841,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,2
10398.0,28.0,57.55,3.0,1611.0,2020-03-30,1771.0,5,2,68.0,S24_2841,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,2
10400.0,24.0,61.66,2.0,1479.0,2020-04-01,1770.0,5,2,68.0,S24_2841,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,2
10415.0,21.0,67.82,1.0,1424.0,2020-05-09,1733.0,1,2,68.0,S24_2841,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,2
10110.0,46.0,129.18,10.0,5942.0,2018-03-18,2517.0,5,0,117.0,S24_2887,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,1
10124.0,25.0,93.95,9.0,2348.0,2018-05-21,2454.0,5,0,117.0,S24_2887,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,83030,USA,King,Sue,2
10148.0,34.0,129.18,3.0,4392.0,2018-09-11,2342.0,5,0,117.0,S24_2887,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,1
10161.0,25.0,110.39,2.0,2759.0,2018-10-17,2307.0,5,0,117.0,S24_2887,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,2
10173.0,23.0,118.61,16.0,2728.0,2018-11-05,2289.0,5,0,117.0,S24_2887,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,2
10182.0,20.0,119.79,13.0,2395.0,2018-11-12,2283.0,5,0,117.0,S24_2887,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,2
10192.0,23.0,132.71,1.0,3052.0,2018-11-20,2276.0,5,0,117.0,S24_2887,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,Young,Valarie,1
10204.0,42.0,101.0,7.0,4242.0,2018-12-02,2265.0,5,0,117.0,S24_2887,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,1
10213.0,27.0,103.35,3.0,2790.0,2019-01-22,2215.0,5,0,117.0,S24_2887,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,London,WA1 1DP,UK,Hardy,Thomas,2
10227.0,33.0,131.53,13.0,4340.0,2019-03-02,2177.0,5,0,117.0,S24_2887,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,1
10241.0,28.0,98.65,5.0,2762.0,2019-04-13,2136.0,5,0,117.0,S24_2887,Mini Caravy,88.60.1555,"24, place Kluber",Strasbourg,67000,France,Citeaux,Frederique,2
10267.0,43.0,108.04,2.0,4645.0,2019-07-07,2052.0,5,0,117.0,S24_2887,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,1
10279.0,48.0,116.27,2.0,5580.0,2019-08-09,2020.0,5,0,117.0,S24_2887,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,1
10288.0,48.0,136.23,8.0,6539.0,2019-09-01,1998.0,5,0,117.0,S24_2887,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,1
10302.0,45.0,123.31,4.0,5548.0,2018-10-06,2329.0,5,0,117.0,S24_2887,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,WX1 6LT,UK,Devon,Elizabeth,1
10311.0,43.0,106.87,3.0,4595.0,2019-10-16,1955.0,5,0,117.0,S24_2887,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,1
10332.0,44.0,42.26,11.0,1859.0,2019-11-17,1924.0,5,0,117.0,S24_2887,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,2
10346.0,24.0,87.24,5.0,2093.0,2019-11-29,1913.0,5,0,117.0,S24_2887,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,83030,USA,King,Sue,2
10368.0,31.0,136.23,5.0,4223.0,2020-01-19,1863.0,5,0,117.0,S24_2887,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,1
10380.0,44.0,36.29,7.0,1596.0,2020-02-16,1836.0,5,0,117.0,S24_2887,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,2
10407.0,59.0,98.65,5.0,5820.0,2020-04-22,1771.0,3,0,117.0,S24_2887,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,1
10420.0,55.0,96.3,8.0,5296.0,2020-05-29,1735.0,2,0,117.0,S24_2887,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,1
10109.0,29.0,32.1,6.0,930.0,2018-03-10,2547.0,5,0,37.0,S24_2972,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,71270,USA,Hernandez,Rosa,2
10122.0,39.0,30.96,4.0,1207.0,2018-05-08,2489.0,5,0,37.0,S24_2972,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,13008,France,Lebihan,Laurence,2
10135.0,20.0,35.87,1.0,717.0,2018-07-02,2435.0,5,0,37.0,S24_2972,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,2
10147.0,25.0,42.67,1.0,1066.0,2018-09-05,2371.0,5,0,37.0,S24_2972,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,58339,USA,Nelson,Allen,2
10171.0,36.0,35.49,4.0,1277.0,2018-11-05,2311.0,5,0,37.0,S24_2972,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,H1J 1C3,Canada,Fresnisre,Jean,2
10181.0,37.0,42.67,8.0,1578.0,2018-11-12,2305.0,5,0,37.0,S24_2972,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,2
10192.0,30.0,30.59,13.0,917.0,2018-11-20,2298.0,5,0,37.0,S24_2972,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,Young,Valarie,2
10203.0,21.0,37.0,2.0,777.0,2018-12-02,2287.0,5,0,37.0,S24_2972,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,2
10212.0,34.0,43.42,12.0,1476.0,2019-01-16,2243.0,5,0,37.0,S24_2972,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,2
10225.0,42.0,36.63,3.0,1538.0,2019-02-22,2207.0,5,0,37.0,S24_2972,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,2
10239.0,20.0,44.56,2.0,891.0,2019-04-12,2159.0,5,0,37.0,S24_2972,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,90110,Finland,Koskitalo,Pirkko,2
10253.0,40.0,42.67,7.0,1706.0,2019-06-01,2110.0,0,0,37.0,S24_2972,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,WX1 6LT,UK,Devon,Elizabeth,2
10266.0,34.0,40.4,8.0,1373.0,2019-07-06,2076.0,5,0,37.0,S24_2972,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,2
10278.0,31.0,38.89,8.0,1205.0,2019-08-06,2046.0,5,0,37.0,S24_2972,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,83030,USA,King,Sue,2
10287.0,36.0,39.65,6.0,1427.0,2019-08-30,2023.0,5,0,37.0,S24_2972,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,2
10301.0,48.0,34.36,10.0,1649.0,2018-10-05,2353.0,5,0,37.0,S24_2972,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,N 0106,Norway,Klaeboe,Jan,2
